Rewiews,reviewdate,mainrating,URL
"We had dinner at the Waterstreet Café yesterday. Everything was excellent -- from the friendly greeting at the door, to the service, and the food. The restaurant is not inexpensive, but it's appropriate for the experience. The only negative is that the menu is rather small. For example, salmon was the only seafood on the menu. However, the entrée choices all sounded excellent; it was hard to pick out one. So, go, enjoy, and make it a special occasion.",12-Nov-16,50,https://www.tripadvisor.com/ShowUserReviews-g58653-d1382924-r436627533-Waterstreet_Cafe_and_Bar-Olympia_Washington.html
"This was my second visit to The Creperie. On this day, workers had the main entrance blocked off and the restaurant's sign pointed to a side door. However, the side door was locked. Finally, after much knocking, the waitperson came and said she couldn't let us in that way and we had to go around. We told her it was blocked. Finally we were let in. The restaurant was totally empty. We asked if we could sit by the window in one of the larger tables and were told no, they held those for larger groups (Empty restaurant and 11am, so that was bad customer service). As we ate, we saw several customers dealing with the issue with the doors (going around outside back and forth). The three staff at the restaurant were made aware of this, but acted powerless to do anything, and unconcerned. The whole experience of eating there had a robotic quality to it. The waitperson was somewhat efficient, but that's about it. No smile, no pleasantries. We had to ask for more coffee, for empty plates to be removed from the miniscule table, for our check. The food and coffee are really good. Now they just need the staff to get training in Customer Service, and actually act like they are happy to be there.",05-Nov-16,20,https://www.tripadvisor.com/ShowUserReviews-g58653-d10642923-r434835270-The_Creperie-Olympia_Washington.html
"We were intrigued about the new ramen restaurant in downtown Olympia, so we stopped for dinner. The decor is new/modern and very nice. Parking was available on the street (free after 5p.m.) and there is also an underground parking garage. We had the Spicy Ramen and the Vegetable Ramen, plus the Tempura Vegetables as an appetizer. Unfortunately, we realized this is not really our type of food. (Unless the dinner comes with a bread basket, it's not dinner). The ramen was o.k., not great. It's difficult and messy to eat if you're not good at using chopsticks. The very limited menu does not offer Sushi or Teriyaki, so beware, ramen is about it. The beer selection was very small. Service was very good and attentive. However, we won't be back. This just isn't our thing.",18-Oct-16,30,https://www.tripadvisor.com/ShowUserReviews-g58653-d10520100-r429285663-Kizuki_Ramen_Izakaya-Olympia_Washington.html
"Trapper's Sushi is not a traditional Japanese restaurant, and the menu appears to have some non-traditional sushi inventions cleverly named after NW locations. We had a great time trying several different ones and liked them all. The décor is modern and the restaurant is relatively small. It's hard to tell where the sushi bar, the regular bar, and the dining areas end. Service was pleasant and good. The restaurant has a number of ""all you can eat"" specials, so check out the website for the best time to go. We finished our sushi dinner with delicious Mochi ice cream; a round ball of ice cream covered in rice paper. Yummy! We'll be back for one of the ""All you can Eat"" specials.",01-Oct-16,40,https://www.tripadvisor.com/ShowUserReviews-g58549-d9886046-r424149541-Trapper_s_Sushi_Lacey-Lacey_Washington.html
Dear AreWeHavingFunYet:,25-Sep-16,40,https://www.tripadvisor.com/ShowUserReviews-g150809-d249889-r422083794-El_Cid_La_Ceiba_Beach_Hotel-Cozumel_Yucatan_Peninsula.html
"We had an early lunch of the Ham, Egg, and Swiss cheese, and the Bacon, Tomato, and Basil crepes. The food was excellent and very tasty. The décor is upscale ""vintage French."" The Creperie is half restaurant - half store with some very beautiful items for sale. The atmosphere is comfortable with lots of natural light from the many windows facing the street. There is very limited seating - just several tables. Service was prompt and friendly. A suggestion for improvement is to add the drinks to the menu, since we had to ask. There are a lot of options for drinks, so it would be nice to have them written on the menu. We'll definitely return and try the other crepes. The hours of The Creperie are limited, so check if they are open before you go. This is a very nice addition to Olympia's restaurant options.",15-Sep-16,50,https://www.tripadvisor.com/ShowUserReviews-g58653-d10642923-r419007660-The_Creperie-Olympia_Washington.html
"This little corner authentic Mexican food restaurant is right next door to Fish Tale Ales. We had heard it was good, so we went for lunch on a Thursday. It was very busy, with a line of people out the door. A lot of people were ordering food to go at the counter. We were able to grab a booth. The large basket of chips was disappointing. They tasted greasy and stale. Our food was so-so. The flour tortillas were hard on the edges. Service was not good. We had a couple of different waitresses serving us at different times. We had to ask for refills and utensils. Then it took forever to get our bill and to be able to pay since you pay at the counter along with the long line of take-out customers. We won't return.",02-Sep-16,20,https://www.tripadvisor.com/ShowUserReviews-g58653-d6102688-r414058462-Taqueria_la_Esquinita-Olympia_Washington.html
"
                  ",01-Sep-16,40,https://www.tripadvisor.com/ShowUserReviews-g58804-d10790931-r413683504-Ginkgo_Gem_Shop-Vantage_Washington.html
Thank you for taking the time to give us this review.,28-Aug-16,30,https://www.tripadvisor.com/ShowUserReviews-g58620-d1051426-r411898769-Ramada_by_Wyndham_Moses_Lake-Moses_Lake_Washington.html
"Dear Valued Guest, ",28-Aug-16,30,https://www.tripadvisor.com/ShowUserReviews-g35418-d87420-r411908850-Quality_Inn_Suites_Coeur_D_Alene-Coeur_d_Alene_Idaho.html
"
                  ",28-Aug-16,40,https://www.tripadvisor.com/ShowUserReviews-g29230-d254550-r411928534-Silverwood_Theme_Park-Athol_Idaho.html
"The first thing we noticed about this Applebee's was that the floor was dirty. In fact, there were some napkins on the floor that were left there throughout our meal. Our waiter (Blake B), while friendly and outgoing, seemed distracted. We had to get up and go to the bar to get a water refill. We tried the Churros S'Mores for dessert and they were nothing like the photo in the menu. They were thin greasy things. They were awful.",28-Aug-16,20,https://www.tripadvisor.com/ShowUserReviews-g45095-d460159-r411944789-Applebee_s-Bozeman_Montana.html
"Small, cramped, outdated, flies, dirty windows, terrible waitress, diner food. There is a small (I mean SMALL!) casino and bar in back. Head out the door and go next door instead to the large gift shop with a snack bar.",28-Aug-16,10,https://www.tripadvisor.com/ShowUserReviews-g45346-d2619962-r411947539-Jasper_s_Restaurant-Saint_Regis_Montana.html
"
                  ",28-Aug-16,50,https://www.tripadvisor.com/ShowUserReviews-g45380-d456421-r411955697-Lewis_and_Clark_Caverns_State_Park-Three_Forks_Montana.html
"
                  ",28-Aug-16,40,https://www.tripadvisor.com/ShowUserReviews-g58620-d5021408-r411962840-Lake_Bowl-Moses_Lake_Washington.html
"Thank you so much for your candid review. We do apologize for our washing machines, this is something we will look into. We are so glad to hear everything else was a hit though! If you ever need anything while you are on property please don't hesitate to reach out. We can't wait to welcome you home again soon.",27-Aug-16,50,https://www.tripadvisor.com/ShowUserReviews-g45095-d1477509-r411491565-Homewood_Suites_by_Hilton_Bozeman-Bozeman_Montana.html
"
                  ",27-Aug-16,50,https://www.tripadvisor.com/ShowUserReviews-g45095-d146792-r411498152-Museum_of_the_Rockies-Bozeman_Montana.html
"
                  ",27-Aug-16,20,https://www.tripadvisor.com/ShowUserReviews-g45095-d4308564-r411506135-Laserdash-Bozeman_Montana.html
"If you want something fancier than fast-food in Moses Lake, go have a nice meal at Michael's on the Lake. In addition to a large indoor seating area, the restaurant has a large deck overlooking the lake. We sat outside on a warm evening. It was very nice. The food was very good. Service was friendly, but a bit slow on getting our check. A nice evening out. The only negative for us was the presence of a small black cat roaming the deck and brushing against our legs. Ick.",27-Aug-16,40,https://www.tripadvisor.com/ShowUserReviews-g58620-d607246-r411510285-Michael_s_on_the_Lake-Moses_Lake_Washington.html
"The first thing we noticed about Old Chicago was the beautiful flower baskets surrounding the outdoor area. Nice! We sat outside (of course) on a warm evening for a family meal. Nick, our waiter, was super friendly and very efficient. The food was all very good. We had three kids with us, so we appreciated the inexpensive prices on the kids' meals. The inside area seemed equally nice. We were very pleased with our meal and highly recommend.",27-Aug-16,50,https://www.tripadvisor.com/ShowUserReviews-g45095-d1071340-r411514445-Old_Chicago-Bozeman_Montana.html
"Nice ""cabin"" décor. Food good. Large portions. Our 11 1/2 year old grandson was disappointed the restaurant does not have hamburgers and fries. However, he had the Grilled Cheese Sandwich and pronounced it the ""best ever!"" We had the Nachos and they were delicious.",27-Aug-16,40,https://www.tripadvisor.com/ShowUserReviews-g45095-d514812-r411516728-MacKenzie_River_Pizza-Bozeman_Montana.html
